long,lat,drive
41.158737,-8.582706,638
41.158368,-8.5842,638
41.15763,-8.58627,638
41.157252,-8.588673,638
41.157117,-8.589501,638
41.157027,-8.58987,638
41.156946,-8.590077,638
41.15673,-8.590644,638
41.156748,-8.590644,638
41.156712,-8.590743,638
41.156226,-8.591328,638
41.155515,-8.591436,638
41.154426,-8.59113,638
41.153697,-8.59113,638
41.153004,-8.591544,638
41.1525,-8.592012,638
41.152491,-8.592012,638
41.151951,-8.592273,638
41.151402,-8.592615,638
41.151411,-8.592588,638
41.151402,-8.592543,638
41.151078,-8.593308,638
41.150754,-8.59437,638
41.150061,-8.595603,638
41.149251,-8.596944,638
41.149098,-8.597133,638
41.148909,-8.597475,638
41.148864,-8.597493,638
41.148873,-8.597484,638
41.148819,-8.597583,638
41.14836,-8.598501,638
41.14863,-8.600013,638
41.148531,-8.600733,638
41.147901,-8.601138,638
41.147505,-8.601444,638
41.14746,-8.601534,638
41.147415,-8.601534,638
41.14746,-8.601579,638
41.14746,-8.60157,638
41.147478,-8.601606,638
41.147253,-8.601849,638
41.146722,-8.602839,638
41.146623,-8.603433,638
41.146596,-8.60346,638
41.146587,-8.603478,638
41.146335,-8.604333,638
41.145867,-8.605179,638
41.1453,-8.604468,638
41.14485,-8.604504,638
41.144094,-8.605125,638
41.144337,-8.605827,638
41.144346,-8.605872,638
41.14431,-8.60589,638
41.144346,-8.60589,638
41.144373,-8.605881,638
41.179509,-8.624421,639
41.179509,-8.624439,639
41.179509,-8.624457,639
41.179509,-8.624457,639
41.17959,-8.62398,639
41.178735,-8.6238,639
41.177511,-8.624709,639
41.176422,-8.625744,639
41.176008,-8.627319,639
41.175945,-8.627661,639
41.176935,-8.628408,639
41.178429,-8.62911,639
41.178789,-8.629254,639
41.179392,-8.629551,639
41.179491,-8.630793,639
41.179842,-8.633484,639
41.181552,-8.636589,639
41.183325,-8.639793,639
41.184342,-8.642862,639
41.182956,-8.645913,639
41.18175,-8.648118,639
41.18085,-8.649657,639
41.180049,-8.651052,639
41.1795,-8.652006,639
41.179482,-8.651997,639
41.179473,-8.651988,639
41.179356,-8.652195,639
41.178618,-8.653878,639
41.178312,-8.654976,639
41.178663,-8.655867,639
41.180454,-8.65836,639
41.182461,-8.660835,639
41.184369,-8.663184,639
41.186421,-8.665641,639
41.189004,-8.667135,639
41.191569,-8.666361,639
41.19489,-8.665344,639
41.197653,-8.661969,639
41.200398,-8.658144,639
41.202099,-8.653536,639
41.201595,-8.650071,639
41.204052,-8.651043,639
41.207589,-8.651511,639
41.211216,-8.652438,639
41.214519,-8.654004,639
41.217714,-8.656875,639
41.220864,-8.659863,639
41.22387,-8.662716,639
41.226714,-8.665452,639
41.22909,-8.668053,639
41.231826,-8.667189,639
41.234094,-8.666739,639
41.236353,-8.667801,639
41.238441,-8.668503,639
41.238747,-8.67051,639
41.237136,-8.670186,639
41.237127,-8.670177,639
41.237118,-8.670195,639
41.237127,-8.670204,639
41.154966,-8.630712,640
41.154867,-8.630775,640
41.153823,-8.630685,640
41.153544,-8.629686,640
41.153859,-8.628696,640
41.154552,-8.628102,640
41.154588,-8.626995,640
41.15457,-8.626977,640
41.154678,-8.626734,640
41.155173,-8.62623,640
41.155587,-8.625087,640
41.155704,-8.623413,640
41.155776,-8.623197,640
41.155875,-8.62227,640
41.155947,-8.621415,640
41.155479,-8.620362,640
41.155155,-8.618544,640
41.154777,-8.616537,640
41.15439,-8.614404,640
41.154165,-8.613432,640
41.154048,-8.613378,640
41.153778,-8.61327,640
41.153634,-8.611956,640
41.15358,-8.610426,640
41.153526,-8.608338,640
41.153472,-8.607573,640
41.152797,-8.606061,640
41.152428,-8.606466,640
41.15169,-8.607051,640
41.150952,-8.606934,640
41.150952,-8.60526,640
41.150943,-8.60346,640
41.150961,-8.602452,640
41.151024,-8.600769,640
41.150412,-8.600085,640
41.149395,-8.600256,640
41.148999,-8.598843,640
41.148513,-8.598564,640
41.148513,-8.598573,640
41.148504,-8.598564,640
41.148468,-8.598555,640
41.148792,-8.597637,640
41.149548,-8.596494,640
41.150232,-8.595261,640
41.150385,-8.594919,640
41.150583,-8.594559,640
41.150619,-8.594442,640
41.150745,-8.594145,640
41.150421,-8.592228,640
41.149692,-8.589501,640
41.149143,-8.587422,640
41.148801,-8.585955,640
41.148774,-8.585775,640
41.148909,-8.585667,640
41.148972,-8.585775,640
41.148972,-8.585793,640
41.148972,-8.585802,640
41.148972,-8.585793,640
41.154309,-8.64981,641
41.154336,-8.649909,641
41.154309,-8.649999,641
41.154282,-8.650017,641
41.154183,-8.650251,641
41.15385,-8.650476,641
41.152518,-8.651772,641
41.152239,-8.654193,641
41.1516,-8.656317,641
41.150799,-8.658324,641
41.150529,-8.660412,641
41.150439,-8.661726,641
41.150439,-8.661816,641
41.15043,-8.661825,641
41.150466,-8.663049,641
41.150862,-8.665434,641
41.15169,-8.667963,641
41.152824,-8.670015,641
41.154039,-8.671536,641
41.155155,-8.672148,641
41.155155,-8.673273,641
41.154399,-8.67402,641
41.154309,-8.6742,641
41.153751,-8.675154,641
41.152986,-8.676468,641
41.152491,-8.677917,641
41.153958,-8.679204,641
41.156091,-8.681004,641
41.157009,-8.681751,641
41.157369,-8.682084,641
41.158908,-8.683362,641
41.160735,-8.684523,641
41.162976,-8.68581,641
41.164344,-8.686557,641
41.16447,-8.686611,641
41.166306,-8.687673,641
41.167431,-8.688204,641
41.168511,-8.688042,641
41.170491,-8.68698,641
41.171625,-8.687583,641
41.172957,-8.68833,641
41.173416,-8.686314,641
41.173389,-8.684892,641
41.173137,-8.684694,641
41.173182,-8.684667,641
41.173191,-8.684676,641
41.1732,-8.684685,641
41.173191,-8.684667,641
41.173182,-8.684667,641
41.161005,-8.628912,642
41.16096,-8.628894,642
41.161203,-8.628201,642
41.162589,-8.62767,642
41.163318,-8.627445,642
41.163318,-8.627454,642
41.163498,-8.626995,642
41.163435,-8.625906,642
41.163426,-8.62578,642
41.163426,-8.62578,642
41.163399,-8.625492,642
41.163237,-8.623764,642
41.162805,-8.621856,642
41.162751,-8.62128,642
41.162733,-8.621298,642
41.162733,-8.621262,642
41.162652,-8.61984,642
41.162472,-8.617716,642
41.162211,-8.615385,642
41.162004,-8.614476,642
41.162103,-8.614458,642
41.161869,-8.61336,642
41.161734,-8.611866,642
41.161455,-8.610471,642
41.161446,-8.610066,642
41.161374,-8.609454,642
41.161212,-8.608545,642
41.161068,-8.607456,642
41.161635,-8.607168,642
41.161887,-8.607015,642
41.161923,-8.606988,642
41.161914,-8.606979,642
41.162031,-8.606916,642
41.162976,-8.606709,642
41.163813,-8.606349,642
41.16447,-8.606295,642
41.164704,-8.606322,642
41.165748,-8.606376,642
41.167404,-8.606448,642
41.169204,-8.606277,642
41.17086,-8.604972,642
41.172633,-8.604567,642
41.172903,-8.60715,642
41.173695,-8.608437,642
41.174271,-8.610039,642
41.174568,-8.612487,642
41.174307,-8.615322,642
41.174001,-8.617635,642
41.173866,-8.619174,642
41.173857,-8.621505,642
41.175846,-8.622324,642
41.178591,-8.622171,642
41.181084,-8.62209,642
41.180967,-8.621235,642
41.180175,-8.624043,642
41.179878,-8.626653,642
41.17986,-8.626905,642
41.179725,-8.62812,642
41.179563,-8.62938,642
41.179563,-8.629389,642
41.179563,-8.62938,642
41.17959,-8.629371,642
41.179581,-8.62938,642
41.179581,-8.62938,642
41.179572,-8.62938,642
41.179032,-8.629398,642
41.178105,-8.628966,642
41.178447,-8.627931,642
41.178861,-8.626617,642
41.179329,-8.625186,642
41.179581,-8.62398,642
41.178915,-8.623692,642
41.178798,-8.623728,642
41.178753,-8.623854,642
41.178726,-8.623854,642
41.178726,-8.623854,642
41.178753,-8.623854,642
41.168394,-8.671041,643
41.168421,-8.67105,643
41.168628,-8.671113,643
41.168619,-8.671068,643
41.168529,-8.670987,643
41.167449,-8.671428,643
41.166702,-8.671923,643
41.1678,-8.671158,643
41.169393,-8.671365,643
41.170446,-8.671077,643
41.169951,-8.670312,643
41.169114,-8.669061,643
41.168556,-8.668215,643
41.167332,-8.666883,643
41.166441,-8.665803,643
41.166243,-8.664444,643
41.166594,-8.66268,643
41.166558,-8.661114,643
41.166414,-8.660583,643
41.166468,-8.660367,643
41.165739,-8.658774,643
41.166045,-8.657478,643
41.167233,-8.655525,643
41.166747,-8.652555,643
41.166198,-8.649108,643
41.165541,-8.645256,643
41.165154,-8.643078,643
41.164785,-8.641008,643
41.164542,-8.638722,643
41.164344,-8.636688,643
41.164353,-8.636715,643
41.164254,-8.636364,643
41.163507,-8.634033,643
41.162085,-8.632566,643
41.162715,-8.631054,643
41.163588,-8.628777,643
41.163399,-8.625888,643
41.163345,-8.624934,643
41.163354,-8.624952,643
41.163282,-8.62425,643
41.162868,-8.622153,643
41.162598,-8.619246,643
41.162346,-8.616546,643
41.161959,-8.613459,643
41.161725,-8.611686,643
41.16159,-8.610606,643
41.161275,-8.60967,643
41.160078,-8.609895,643
41.1579,-8.609958,643
41.157423,-8.609922,643
41.157387,-8.609895,643
41.156325,-8.609931,643
41.154489,-8.609976,643
41.152473,-8.609913,643
41.151456,-8.610399,643
41.149998,-8.610993,643
41.148306,-8.61093,643
41.146443,-8.611389,643
41.146056,-8.610948,643
41.145435,-8.610876,643
41.145327,-8.61084,643
41.145354,-8.610804,643
41.145021,-8.610813,643
41.143527,-8.610435,643
41.143257,-8.610174,643
41.143122,-8.608545,643
41.143122,-8.608491,643
41.142321,-8.606754,643
41.143752,-8.605035,643
41.144238,-8.605584,643
41.144427,-8.605989,643
41.144445,-8.606025,643
41.144445,-8.606025,643
41.144436,-8.606016,643
41.144418,-8.606025,643
41.144427,-8.606025,643
41.144427,-8.606052,643
41.144445,-8.606304,643
41.159439,-8.580033,644
41.159367,-8.58042,644
41.15925,-8.581815,644
41.158908,-8.582778,644
41.160105,-8.582463,644
41.162022,-8.582013,644
41.163354,-8.582787,644
41.163273,-8.581437,644
41.164551,-8.581617,644
41.166153,-8.583093,644
41.166864,-8.586207,644
41.168457,-8.589348,644
41.170302,-8.592246,644
41.171967,-8.595459,644
41.171373,-8.599284,644
41.171544,-8.60355,644
41.172948,-8.607393,644
41.174442,-8.610966,644
41.174334,-8.615079,644
41.173803,-8.619318,644
41.173389,-8.623341,644
41.172993,-8.627256,644
41.172228,-8.631279,644
41.171409,-8.635239,644
41.169798,-8.638803,644
41.167593,-8.641773,644
41.165631,-8.644986,644
41.164407,-8.647875,644
41.164245,-8.649234,644
41.162517,-8.649792,644
41.161554,-8.650107,644
41.161599,-8.650107,644
41.161608,-8.650107,644
41.161635,-8.650773,644
41.161986,-8.652942,644
41.16231,-8.654814,644
41.182353,-8.596935,645
41.183586,-8.596917,645
41.18544,-8.596872,645
41.187546,-8.596674,645
41.188158,-8.596485,645
41.188716,-8.596908,645
41.189238,-8.596737,645
41.189904,-8.59671,645
41.189994,-8.596683,645
41.190003,-8.596665,645
41.190012,-8.596665,645
41.190012,-8.596665,645
41.190012,-8.596692,645
41.190012,-8.596692,645
41.190003,-8.596701,645
41.189994,-8.59671,645
41.189994,-8.596719,645
41.190003,-8.596719,645
41.189994,-8.596773,645
41.189148,-8.596782,645
41.188446,-8.596908,645
41.187213,-8.596782,645
41.185503,-8.596944,645
41.184918,-8.597943,645
41.183883,-8.598897,645
41.182929,-8.599446,645
41.183541,-8.601732,645
41.183838,-8.603199,645
41.183829,-8.60319,645
41.183838,-8.60319,645
41.18382,-8.603181,645
41.183514,-8.60229,645
41.182695,-8.599176,645
41.18202,-8.596674,645
41.180949,-8.593497,645
41.179662,-8.591688,645
41.180553,-8.592867,645
41.183919,-8.593488,645
41.187807,-8.594685,645
41.191416,-8.592786,645
41.194791,-8.590509,645
41.198175,-8.587764,645
41.19894,-8.586072,645
41.198274,-8.589213,645
41.196978,-8.592498,645
41.197734,-8.597097,645
41.199201,-8.602308,645
41.200542,-8.607816,645
41.201415,-8.613594,645
41.203188,-8.618868,645
41.205276,-8.623647,645
41.207094,-8.628435,645
41.20695,-8.633934,645
41.205339,-8.639325,645
41.203953,-8.644491,645
41.203188,-8.64909,645
41.205744,-8.651646,645
41.209947,-8.651853,645
41.214042,-8.653698,645
41.217768,-8.656893,645
41.221341,-8.660304,645
41.224986,-8.66376,645
41.228082,-8.667351,645
41.231601,-8.667315,645
41.234706,-8.667117,645
41.237532,-8.66799,645
41.238846,-8.669331,645
41.238405,-8.670483,645
41.237118,-8.670141,645
41.23656,-8.670024,645
41.236551,-8.670015,645
41.23656,-8.669925,645
41.236569,-8.669871,645
41.236533,-8.669844,645
41.236524,-8.669862,645
41.236551,-8.669889,645
41.236578,-8.669907,645
41.236578,-8.669898,645
41.236551,-8.669907,645
41.236533,-8.669889,645
41.236479,-8.669889,645
41.236488,-8.669835,645
41.150808,-8.617329,646
41.150763,-8.617248,646
41.150754,-8.617239,646
41.150673,-8.617185,646
41.150718,-8.617104,646
41.150736,-8.617059,646
41.150682,-8.617068,646
41.150682,-8.617059,646
41.150691,-8.617041,646
41.150709,-8.617032,646
41.150682,-8.617041,646
41.150646,-8.61705,646
41.150637,-8.617032,646
41.150637,-8.617032,646
41.150385,-8.617005,646
41.149908,-8.616744,646
41.149422,-8.61651,646
41.148882,-8.616267,646
41.14854,-8.616069,646
41.148549,-8.615628,646
41.149233,-8.615007,646
41.150025,-8.614746,646
41.15097,-8.614728,646
41.151627,-8.614035,646
41.152383,-8.613819,646
41.153076,-8.613612,646
41.153148,-8.613486,646
41.153499,-8.613387,646
41.153661,-8.612217,646
41.153553,-8.611083,646
41.153517,-8.608653,646
41.153418,-8.606799,646
41.1534,-8.60661,646
41.153409,-8.606601,646
41.153418,-8.60661,646
41.153418,-8.606583,646
41.152509,-8.606304,646
41.152275,-8.606781,646
41.151168,-8.607195,646
41.150952,-8.606844,646
41.15025,-8.606916,646
41.150214,-8.607033,646
41.150232,-8.60706,646
41.149818,-8.607249,646
41.148693,-8.607537,646
41.148216,-8.60616,646
41.147838,-8.605314,646
41.147649,-8.604378,646
41.147289,-8.603874,646
41.146695,-8.603838,646
41.146677,-8.603856,646
41.146668,-8.603919,646
41.146578,-8.603829,646
41.146506,-8.604423,646
41.146857,-8.605755,646
41.147172,-8.606601,646
41.147748,-8.606502,646
41.147955,-8.60652,646
41.148,-8.606448,646
41.148027,-8.606448,646
41.148036,-8.606439,646
41.172039,-8.611146,647
41.171589,-8.611155,647
41.170788,-8.610948,647
41.170203,-8.610039,647
41.169591,-8.608896,647
41.169519,-8.608824,647
41.169627,-8.608203,647
41.169933,-8.606898,647
41.169906,-8.605017,647
41.16996,-8.603829,647
41.169816,-8.603514,647
41.169402,-8.603451,647
41.168529,-8.603253,647
41.168412,-8.601939,647
41.168358,-8.601417,647
41.157405,-8.630163,648
41.157153,-8.629866,648
41.15709,-8.628813,648
41.155785,-8.627814,648
41.154984,-8.62713,648
41.154723,-8.626851,648
41.153418,-8.6265,648
41.153085,-8.626293,648
41.153022,-8.626356,648
41.153022,-8.626392,648
41.152698,-8.626302,648
41.151951,-8.625987,648
41.151474,-8.625861,648
41.151105,-8.62587,648
41.150772,-8.625663,648
41.149143,-8.625096,648
41.148963,-8.625033,648
41.148342,-8.624772,648
41.147721,-8.623368,648
41.147541,-8.622729,648
41.14764,-8.622225,648
41.147334,-8.622378,648
41.147235,-8.622513,648
41.147199,-8.622522,648
41.147226,-8.622504,648
41.146074,-8.606907,649
41.146074,-8.606907,649
41.146101,-8.606907,649
41.146128,-8.606907,649
41.146128,-8.606898,649
41.146128,-8.606898,649
41.146272,-8.606511,649
41.146263,-8.605557,649
41.146092,-8.604756,649
41.14602,-8.604666,649
41.145336,-8.605665,649
41.144877,-8.606619,649
41.144877,-8.606655,649
41.144841,-8.607024,649
41.145273,-8.607303,649
41.145795,-8.607177,649
41.146578,-8.606943,649
41.146776,-8.60688,649
41.146767,-8.606817,649
41.146776,-8.606826,649
41.14719,-8.607267,649
41.147343,-8.608059,649
41.147433,-8.608626,649
41.147784,-8.610219,649
41.148,-8.611938,649
41.147496,-8.621307,649
41.147586,-8.621865,649
41.147658,-8.622099,649
41.148027,-8.623539,649
41.148324,-8.624421,649
41.148648,-8.625249,649
41.149683,-8.625663,649
41.151348,-8.625825,649
41.152563,-8.626131,649
41.152446,-8.627364,649
41.152545,-8.629326,649
41.152626,-8.630847,649
41.152284,-8.632638,649
41.15115,-8.634411,649
41.151087,-8.636805,649
41.15124,-8.639019,649
41.151456,-8.641125,649
41.152041,-8.642862,649
41.153625,-8.64459,649
41.155587,-8.645445,649
41.156415,-8.645742,649
41.156721,-8.645904,649
41.157045,-8.646084,649
41.157144,-8.646138,649
41.157459,-8.646372,649
41.158188,-8.647047,649
41.15988,-8.648496,649
41.162148,-8.649288,649
41.164578,-8.647182,649
41.16609,-8.643825,649
41.16834,-8.640468,649
41.170743,-8.636859,649
41.171877,-8.632233,649
41.172606,-8.628426,649
41.172912,-8.624871,649
41.172201,-8.622306,649
41.174667,-8.622396,649
41.177934,-8.62236,649
41.181255,-8.622171,649
41.184117,-8.623179,649
41.186502,-8.624799,649
41.188986,-8.626455,649
41.191758,-8.628057,649
41.194539,-8.628381,649
41.197356,-8.627607,649
41.200101,-8.627184,649
41.202513,-8.626941,649
41.202666,-8.623665,649
41.203854,-8.620461,649
41.203953,-8.61885,649
41.204385,-8.621541,649
41.205996,-8.625249,649
41.207094,-8.628552,649
41.207121,-8.633061,649
41.205852,-8.637534,649
41.204601,-8.641926,649
41.203557,-8.646129,649
41.203449,-8.650134,649
41.206401,-8.65161,649
41.21019,-8.651916,649
41.213844,-8.653572,649
41.217057,-8.656236,649
41.220279,-8.659287,649
41.22315,-8.662032,649
41.22603,-8.664759,649
41.228559,-8.66781,649
41.231682,-8.66727,649
41.234319,-8.666838,649
41.236506,-8.66781,649
41.238486,-8.668476,649
41.239053,-8.669898,649
41.238036,-8.670393,649
41.237334,-8.670186,649
41.236767,-8.670042,649
41.236596,-8.669952,649
41.236578,-8.669871,649
41.236551,-8.669808,649
41.236353,-8.66979,649
41.235174,-8.669484,649
41.23611,-8.668962,649
41.237946,-8.669583,649
41.238855,-8.66988,649
41.239296,-8.669961,649
41.239521,-8.670798,649
41.238162,-8.670582,649
41.237622,-8.670321,649
41.237469,-8.670204,649
41.237433,-8.670141,649
41.237433,-8.670123,649
41.237451,-8.670141,649
41.236902,-8.670051,649
41.236668,-8.669961,649
41.236677,-8.669943,649
41.236686,-8.669979,649
41.236677,-8.670042,649
41.236704,-8.670024,649
41.23674,-8.66997,649
41.236722,-8.670033,649
41.236731,-8.67006,649
41.236776,-8.670033,649
41.236776,-8.670069,649
41.236767,-8.669997,649
41.236749,-8.669979,649
41.236749,-8.669952,649
41.236722,-8.669907,649
41.236722,-8.669898,649
41.236704,-8.66997,649
41.23665,-8.670051,649
41.236641,-8.669997,649
41.236614,-8.669961,649
41.236659,-8.669961,649
41.157612,-8.627832,650
41.157693,-8.62785,650
41.15772,-8.627841,650
41.157729,-8.627823,650
41.15817,-8.628129,650
41.158143,-8.62812,650
41.158674,-8.629344,650
41.157666,-8.630298,650
41.156883,-8.629164,650
41.156838,-8.628732,650
41.157126,-8.628561,650
41.155857,-8.627841,650
41.155506,-8.627562,650
41.154705,-8.626896,650
41.153445,-8.626374,650
41.153274,-8.626302,650
41.153247,-8.626293,650
41.152392,-8.626041,650
41.151312,-8.625798,650
41.150691,-8.626131,650
41.14899,-8.625564,650
41.148423,-8.625078,650
41.147784,-8.62326,650
41.147766,-8.62281,650
41.147685,-8.622099,650
41.147226,-8.620371,650
41.152725,-8.567055,651
41.152734,-8.567082,651
41.152743,-8.567073,651
41.152707,-8.567082,651
41.152662,-8.5671,651
41.152662,-8.567109,651
41.152626,-8.567082,651
41.153301,-8.566884,651
41.153562,-8.56782,651
41.154615,-8.568,651
41.155542,-8.568774,651
41.156091,-8.570664,651
41.15736,-8.572077,651
41.159196,-8.571555,651
41.160105,-8.572959,651
41.161941,-8.574516,651
41.163975,-8.576118,651
41.165442,-8.577099,651
41.166495,-8.576847,651
41.167152,-8.576046,651
41.168583,-8.573751,651
41.168772,-8.571204,651
41.169411,-8.569755,651
41.170356,-8.569404,651
41.171328,-8.567163,651
41.172948,-8.567388,651
41.174361,-8.567442,651
41.1759,-8.565948,651
41.17734,-8.567784,651
41.178735,-8.569728,651
41.179869,-8.570952,651
41.180094,-8.573679,651
41.180994,-8.576406,651
41.180715,-8.579295,651
41.180526,-8.582076,651
41.181336,-8.584326,651
41.18004,-8.586513,651
41.179824,-8.589564,651
41.180832,-8.592858,651
41.18166,-8.594964,651
41.181714,-8.595144,651
41.181723,-8.595144,651
41.181723,-8.595135,651
41.18184,-8.595513,651
41.182137,-8.596656,651
41.182164,-8.596728,651
41.182173,-8.596737,651
41.182173,-8.596737,651
41.182173,-8.596746,651
41.182308,-8.597223,651
41.182812,-8.599131,651
41.18301,-8.599887,651
41.183226,-8.600679,651
41.183487,-8.601696,651
41.183523,-8.601822,651
41.183631,-8.602335,651
41.183586,-8.60319,651
41.183235,-8.601741,651
41.183019,-8.60094,651
41.182974,-8.600796,651
41.182893,-8.600553,651
41.182524,-8.600346,651
41.182533,-8.600346,651
41.182308,-8.60031,651
41.181651,-8.600454,651
41.181588,-8.600418,651
41.18166,-8.600436,651
41.18211,-8.600427,651
41.182488,-8.600427,651
41.182596,-8.600391,651
41.182632,-8.599689,651
41.182452,-8.599239,651
41.182524,-8.599473,651
41.182515,-8.599464,651
41.182524,-8.599482,651
41.182524,-8.599482,651
41.182542,-8.599509,651
41.182551,-8.599527,651
41.182551,-8.5995,651
41.182542,-8.599491,651
41.182533,-8.599491,651
41.182587,-8.599689,651
41.182587,-8.599689,651
41.182578,-8.599698,651
41.182569,-8.599725,651
41.182569,-8.599734,651
41.182578,-8.599734,651
41.182596,-8.599725,651
41.182596,-8.599716,651
41.182596,-8.599689,651
41.182578,-8.599698,651
41.182587,-8.599716,651
41.200983,-8.510175,652
41.20101,-8.510184,652
41.201091,-8.51022,652
41.201127,-8.510229,652
41.201136,-8.510238,652
41.201145,-8.510229,652
41.201154,-8.51022,652
41.201154,-8.510202,652
41.201154,-8.510175,652
41.201145,-8.510157,652
41.201136,-8.510157,652
41.201118,-8.510148,652
41.201082,-8.510121,652
41.201217,-8.509572,652
41.200299,-8.509005,652
41.199102,-8.508114,652
41.198148,-8.508024,652
41.196969,-8.509221,652
41.195043,-8.50995,652
41.19318,-8.510265,652
41.191659,-8.510157,652
41.191155,-8.510373,652
41.191128,-8.512353,652
41.192325,-8.51454,652
41.193531,-8.516484,652
41.194323,-8.517222,652
41.193909,-8.517897,652
41.192676,-8.518338,652
41.191056,-8.518644,652
41.190183,-8.51841,652
41.189229,-8.516853,652
41.187141,-8.517771,652
41.184747,-8.516142,652
41.18238,-8.517681,652
41.180139,-8.518932,652
41.177196,-8.519193,652
41.174541,-8.519355,652
41.172957,-8.519031,652
41.170905,-8.518797,652
41.169591,-8.518599,652
41.167395,-8.518509,652
41.165145,-8.518572,652
41.163318,-8.518419,652
41.161095,-8.518329,652
41.158962,-8.518527,652
41.156955,-8.518491,652
41.155011,-8.517429,652
41.152527,-8.516754,652
41.150493,-8.516547,652
41.149206,-8.517096,652
41.147271,-8.51769,652
41.145021,-8.518194,652
41.142852,-8.519049,652
41.140782,-8.518725,652
41.138694,-8.518329,652
41.136687,-8.518302,652
41.135679,-8.519751,652
41.133519,-8.520039,652
41.13144,-8.522118,652
41.131215,-8.526438,652
41.131764,-8.531316,652
41.134023,-8.535564,652
41.13729,-8.538912,652
41.140809,-8.54136,652
41.142672,-8.545608,652
41.146281,-8.547318,652
41.150124,-8.548137,652
41.153652,-8.550378,652
41.155317,-8.555013,652
41.156838,-8.559639,652
41.158701,-8.562798,652
41.158377,-8.567127,652
41.157225,-8.57097,652
41.154246,-8.572545,652
41.151564,-8.575587,652
41.149629,-8.579376,652
41.148432,-8.5815,652
41.145723,-8.581239,652
41.142807,-8.581014,652
41.139486,-8.580843,652
41.136192,-8.579628,652
41.133573,-8.576667,652
41.130261,-8.576109,652
41.126859,-8.574615,652
41.122944,-8.573256,652
41.118795,-8.572113,652
41.115006,-8.570898,652
41.112018,-8.568171,652
41.108832,-8.565777,652
41.105052,-8.566317,652
41.101668,-8.568648,652
41.098824,-8.572059,652
41.096313,-8.572995,652
41.093379,-8.573805,652
41.091417,-8.575749,652
41.092344,-8.579628,652
41.093829,-8.584074,652
41.094117,-8.58906,652
41.09229,-8.593668,652
41.090076,-8.597754,652
41.089419,-8.602155,652
41.08887,-8.603496,652
41.088087,-8.603847,652
41.087043,-8.602794,652
41.085531,-8.603361,652
41.084946,-8.604,652
41.084307,-8.60436,652
41.083884,-8.605098,652
41.083029,-8.604405,652
41.082039,-8.6031,652
41.081436,-8.603667,652
41.08059,-8.605458,652
41.080113,-8.606763,652
41.079483,-8.608473,652
41.07879,-8.610453,652
41.078322,-8.611758,652
41.077557,-8.613306,652
41.077953,-8.613513,652
41.077953,-8.613531,652
41.077971,-8.613513,652
41.077989,-8.613522,652
41.145633,-8.610759,653
41.145804,-8.610768,653
41.146047,-8.610597,653
41.146416,-8.610102,653
41.146848,-8.609067,653
41.147217,-8.608743,653
41.147163,-8.608518,653
41.147361,-8.608581,653
41.147532,-8.609247,653
41.147766,-8.61012,653
41.147811,-8.610201,653
41.147973,-8.611515,653
41.147487,-8.62083,653
41.147541,-8.621811,653
41.147946,-8.623161,653
41.148558,-8.624979,653
41.149602,-8.625699,653
41.151195,-8.625915,653
41.151942,-8.626005,653
41.153094,-8.626329,653
41.154066,-8.62668,653
41.154651,-8.626869,653
41.155992,-8.627742,653
41.156883,-8.628516,653
41.156847,-8.628579,653
41.156883,-8.628651,653
41.15772,-8.628075,653
41.15772,-8.628057,653
41.157855,-8.62803,653
41.158548,-8.628327,653
41.1588,-8.629785,653
41.158359,-8.630262,653
41.158368,-8.630253,653
41.170869,-8.638515,654
41.170797,-8.638371,654
41.169834,-8.63748,654
41.169051,-8.636535,654
41.168952,-8.636373,654
41.168952,-8.636355,654
41.168952,-8.636355,654
41.168745,-8.636031,654
41.167845,-8.634897,654
41.167062,-8.63415,654
41.166495,-8.632989,654
41.165316,-8.632215,654
41.165064,-8.632071,654
41.164749,-8.6319,654
41.164695,-8.631891,654
41.164335,-8.632134,654
41.163723,-8.63343,654
41.163183,-8.633529,654
41.162292,-8.632836,654
41.162175,-8.63271,654
41.161734,-8.632323,654
41.159961,-8.630892,654
41.158962,-8.630271,654
41.158872,-8.630352,654
41.158872,-8.630352,654
41.158827,-8.630379,654
41.158206,-8.630334,654
41.157171,-8.629938,654
41.156775,-8.628678,654
41.155875,-8.627796,654
41.155218,-8.62722,654
41.154156,-8.626779,654
41.153607,-8.626608,654
41.153553,-8.6265,654
41.153508,-8.62641,654
41.15349,-8.626374,654
41.153481,-8.626356,654
41.153265,-8.626365,654
41.15313,-8.626446,654
41.153139,-8.626491,654
41.15313,-8.626482,654
41.153103,-8.626464,654
41.153112,-8.626473,654
41.153103,-8.626455,654
41.153013,-8.626401,654
41.152572,-8.626257,654
41.152392,-8.626176,654
41.151969,-8.626077,654
41.151699,-8.625987,654
41.151159,-8.625771,654
41.150997,-8.625753,654
41.150115,-8.625726,654
41.14881,-8.625393,654
41.148846,-8.625546,654
41.148846,-8.625582,654
41.148315,-8.624601,654
41.147919,-8.623539,654
41.14791,-8.623071,654
41.147748,-8.622612,654
41.147487,-8.621478,654
41.147406,-8.620992,654
41.147352,-8.620866,654
41.147127,-8.620533,654
41.146479,-8.620371,654
41.146137,-8.620146,654
41.146263,-8.61858,654
41.146344,-8.617635,654
41.146299,-8.617626,654
41.171904,-8.634042,655
41.171913,-8.634042,655
41.171913,-8.63406,655
41.171904,-8.634069,655
41.171904,-8.634087,655
